author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/302743616/;Красногорск;sale;flat;1;6;2;44.4;12947909;;аллея Золотая;1;Опалиха;8 кленов
Елена Гончарова;realtor;https://krasnogorsk.cian.ru/sale/flat/307682557/;Красногорск;sale;flat;14;17;1;42.2;9300000;;бульвар Павшинский;4;Пенягино;
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/301220253/;Красногорск;sale;flat;6;6;1;32.9;5930202;;;к12;Аникеевка;Никольский Квартал Отрада ЖК
Денис Мазитов;realtor;https://krasnogorsk.cian.ru/sale/flat/306975830/;Красногорск;sale;flat;12;25;2;64.6;9300000;;бульвар Космонавтов;7;Опалиха;Изумрудные холмы
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/306771629/;Красногорск;sale;flat;1;9;2;58.8;12518760;;;;Аникеевка;Никольский Квартал Отрада ЖК
Самолет;developer;https://krasnogorsk.cian.ru/sale/flat/308656125/;Красногорск;sale;flat;16;32;1;46.97;13746992;;;19;Строгино;Спутник ЖК
ГОРОДА;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306478611/;Красногорск;sale;flat;18;23;2;68.7;25450000;; Спасская;1к2;Пенягино;Спасский Мост
Садовое кольцо;developer;https://krasnogorsk.cian.ru/sale/flat/304049892/;Красногорск;sale;flat;23;25;2;63.67;18152699;;;к6;Павшино;М 5 ЖК
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/269665683/;Красногорск;sale;flat;1;6;2;65.6;17265820;;аллея Золотая;1;Опалиха;8 кленов
Дмитрий Ломовцев;realtor;https://krasnogorsk.cian.ru/sale/flat/305931478/;Красногорск;sale;flat;5;8;2;76.7;54000000;; Согласия;15;Мякинино;Парк Рублево
Садовое кольцо;developer;https://krasnogorsk.cian.ru/sale/flat/308818804/;Красногорск;sale;flat;11;28;2;71.04;15709359;;;к8;Павшино;Тетрис ЖК
i-deal;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304318400/;Красногорск;sale;flat;1;4;1;32.0;4990000;; Кирова;13;Павшино;
Самолет;developer;https://krasnogorsk.cian.ru/sale/flat/308656118/;Красногорск;sale;flat;15;32;1;56.41;15432873;;;19;Строгино;Спутник ЖК
WHITE BROKER;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308409744/;Красногорск;sale;flat;2;5;1;35.0;5400000;; Ткацкой фабрики;24;Аникеевка;
Самолет;developer;https://krasnogorsk.cian.ru/sale/flat/308656147/;Красногорск;sale;flat;10;32;1;49.21;14040154;;;21;Липовая Роща;Спутник ЖК
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305360666/;Красногорск;sale;flat;2;5;1;35.0;5400000;; Ткацкой фабрики;24;Аникеевка;
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/301723041/;Красногорск;sale;flat;4;6;1;37.7;8192836;;;;Аникеевка;Никольский Квартал Отрада ЖК
Семен Миронов;realtor;https://krasnogorsk.cian.ru/sale/flat/307963218/;Красногорск;sale;flat;1;4;1;37.0;5500000;; Народного Ополчения;35;Павшино;
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/302743500/;Красногорск;sale;flat;6;6;1;40.5;11840215;;аллея Золотая;4;Опалиха;8 кленов
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/301322356/;Красногорск;sale;flat;1;6;1;24.3;5725566;;;к13;Аникеевка;Никольский Квартал Отрада ЖК
Светлана Синильщикова;realtor;https://krasnogorsk.cian.ru/sale/flat/306912820/;Красногорск;sale;flat;9;9;1;31.5;5550000;;Лесная ;5;Павшино;
Садовое кольцо;developer;https://krasnogorsk.cian.ru/sale/flat/304049823/;Красногорск;sale;flat;8;28;2;47.27;16334527;;;к8;Павшино;Тетрис ЖК
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307116984/;Красногорск;sale;flat;9;9;1;34.7;5600000;; Ленина;55;Красногорская;
Самолет;developer;https://krasnogorsk.cian.ru/sale/flat/308656176/;Красногорск;sale;flat;11;30;1;52.48;15040663;;;20;Липовая Роща;Спутник ЖК
Татьяна Полякова;realtor;https://krasnogorsk.cian.ru/sale/flat/302897454/;Красногорск;sale;flat;23;26;1;26.6;5650000;;бульвар Космонавтов;11;Опалиха;Изумрудные холмы
Самолет;developer;https://krasnogorsk.cian.ru/sale/flat/308656111/;Красногорск;sale;flat;8;32;1;58.03;16137331;;;19;Строгино;Спутник ЖК
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/303108906/;Красногорск;sale;flat;1;6;1;43.0;8934282;;;к12;Аникеевка;Никольский Квартал Отрада ЖК
Банк ТРАСТ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306977862/;Красногорск;sale;flat;1;9;1;37.4;5832000;; Пришвина;15;Опалиха;Опалиха О3
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/297046445/;Красногорск;sale;flat;1;9;1;42.6;8632174;;;к13;Аникеевка;Никольский Квартал Отрада ЖК
НДВ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302085710/;Красногорск;sale;flat;3;5;1;35.0;5800000;; Ткацкой фабрики;24;Аникеевка;
Валерий Зимин;realtor;https://krasnogorsk.cian.ru/sale/flat/304162845/;Красногорск;sale;flat;9;9;1;38.0;7800000;;Ильинское шоссе;1;Павшино;
Простор-недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308282829/;Красногорск;sale;flat;11;24;2;31.18;10390000;;;к2;Строгино;Квартал Строгино ЖК
ID 28790635;homeowner;https://krasnogorsk.cian.ru/sale/flat/308785102/;Красногорск;sale;flat;7;22;2;43.3;10900000;;бульвар Подмосковный;10;Пенягино;Павшинская пойма мкр. 2
М.Град;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308734214/;Красногорск;sale;flat;4;8;1;30.4;7700000;; Пришвина;6;Опалиха;Опалиха О3
Ирина Лискина;realtor;https://krasnogorsk.cian.ru/sale/flat/308737467/;Красногорск;sale;flat;8;17;1;43.0;10300000;;бульвар Красногорский;19;Мякинино;
Яна Короткая;realtor;https://krasnogorsk.cian.ru/sale/flat/296801507/;Красногорск;sale;flat;10;24;1;34.5;6700000;;Ильинский тупик;;Павшино;Ильинойс
ID 58895206;homeowner;https://krasnogorsk.cian.ru/sale/flat/308132589/;Красногорск;sale;flat;9;24;2;66.6;12700000;; Игоря Мерлушкина;8;Опалиха;Изумрудные холмы
МГСН;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308908321/;Красногорск;sale;flat;3;10;1;36.8;8000000;; Геологов;17;Опалиха;Дом на Геологов
Юлия Рудь;realtor;https://krasnogorsk.cian.ru/sale/flat/300912271/;Красногорск;sale;flat;18;19;1;37.9;8300000;; Жуковского;11;Павшино;Grand Hills
Лариса Пилипенко;realtor;https://krasnogorsk.cian.ru/sale/flat/306852653/;Красногорск;sale;flat;14;17;1;37.7;9000000;; Имени Зверева;4;Пенягино;
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/303108908/;Красногорск;sale;flat;5;6;1;32.2;6759295;;;к12;Аникеевка;Никольский Квартал Отрада ЖК
Денис Трефилов;realtor;https://krasnogorsk.cian.ru/sale/flat/306432753/;Красногорск;sale;flat;4;5;2;43.0;7100000;;Пионерская ;17;Павшино;
DomLex;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/291279121/;Красногорск;sale;flat;13;16;1;50.0;10500000;;бульвар Павшинский;20;Пенягино;
Самолет;developer;https://krasnogorsk.cian.ru/sale/flat/308656122/;Красногорск;sale;flat;11;32;1;50.56;14327895;;;19;Строгино;Спутник ЖК
Елена Дудченко;realtor;https://krasnogorsk.cian.ru/sale/flat/306857079/;Красногорск;sale;flat;10;14;2;51.0;9900000;;Железнодорожная ;1а;Павшино;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308007907/;Красногорск;sale;flat;12;24;1;39.0;7990000;; Игоря Мерлушкина;10;Опалиха;Изумрудные холмы
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/302743512/;Красногорск;sale;flat;5;6;2;64.2;16152939;;аллея Золотая;4;Опалиха;8 кленов
Вотчина;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308953830/;Красногорск;sale;flat;2;18;1;44.0;7000000;; Вилора Трифонова;8;Опалиха;
ЕГСН Продажа;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303765383/;Красногорск;sale;flat;3;14;2;53.0;10500000;;Оптический проезд;16;Павшино;
Садовое кольцо;developer;https://krasnogorsk.cian.ru/sale/flat/308755829/;Красногорск;sale;flat;24;28;1;42.22;12218088;;;к8;Павшино;Тетрис ЖК
Марина Харламова;realtor;https://krasnogorsk.cian.ru/sale/flat/308930103/;Красногорск;sale;flat;17;33;1;36.0;8400000;; Липовой Рощи;1к3;Строгино;Sky Sputnik
Татьяна Захарова;realtor;https://krasnogorsk.cian.ru/sale/flat/291246714/;Красногорск;sale;flat;6;10;1;33.0;7300000;; Дежнева;6;Опалиха;
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/306771571/;Красногорск;sale;flat;5;6;2;46.5;9611690;;;к12;Аникеевка;Никольский Квартал Отрада ЖК
Андрей Рябичев;realtor;https://krasnogorsk.cian.ru/sale/flat/308945570/;Красногорск;sale;flat;5;12;1;36.0;7500000;;Железнодорожная ;30;Красногорская;
FIVE Realty;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307898273/;Красногорск;sale;flat;20;28;2;34.49;9000000;;;к15;Строгино;Спутник ЖК
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/302743561/;Красногорск;sale;flat;5;6;2;51.3;13188121;;аллея Золотая;1;Опалиха;8 кленов
Анна Богатырева;realtor;https://krasnogorsk.cian.ru/sale/flat/301684378/;Красногорск;sale;flat;11;17;1;49.9;10500000;;бульвар Красногорский;11;Пенягино;
МРИЭЛТОР - офис Отрадное;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308945199/;Красногорск;sale;flat;3;14;2;65.0;9300000;;бульвар Павшинский;38;Пенягино;
Самолет;developer;https://krasnogorsk.cian.ru/sale/flat/308656132/;Красногорск;sale;flat;11;32;2;63.25;19660250;;;21;Липовая Роща;Спутник ЖК
Простор-недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307983637/;Красногорск;sale;flat;6;7;1;34.4;9700000;; Авангардная;3;Пенягино;ART
Михаил Васильев;realtor;https://krasnogorsk.cian.ru/sale/flat/306346270/;Красногорск;sale;flat;1;12;2;38.1;6950000;; 50 лет Октября;10;Красногорская;
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/291457419/;Красногорск;sale;flat;4;6;2;61.3;15749466;;аллея Золотая;1;Опалиха;8 кленов
ГОРОДА;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308951369/;Красногорск;sale;flat;1;4;1;32.7;6100000;; Чайковского;10;Павшино;
МРИЭЛТОР - офис Отрадное;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308945196/;Красногорск;sale;flat;8;15;2;65.3;10200000;;бульвар Павшинский;38;Пенягино;
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/291457563/;Красногорск;sale;flat;1;6;1;50.0;14847988;;аллея Золотая;1;Опалиха;8 кленов
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306798411/;Красногорск;sale;flat;3;10;1;33.5;7400000;; Королева;5;Павшино;
ГТН Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308209255/;Красногорск;sale;flat;1;8;1;32.3;7800000;; Пришвина;2;Опалиха;Опалиха О3
Светлана Прокопенко;realtor;https://krasnogorsk.cian.ru/sale/flat/303156557/;Красногорск;sale;flat;22;26;1;42.2;7550000;; Игоря Мерлушкина;1;Опалиха;Изумрудные холмы
НАТАНИЭЛЬ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302841770/;Красногорск;sale;flat;3;12;1;40.9;7500000;;бульвар Серебряный;1;Опалиха;Серебрица
Елена Комиссарова;realtor;https://krasnogorsk.cian.ru/sale/flat/304302839/;Красногорск;sale;flat;3;9;1;35.0;6400000;; Ленина;47к2;Опалиха;
EstateLiga;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/294502913/;Красногорск;sale;flat;7;33;1;36.0;8500000;; Липовой Рощи;1к3;Липовая Роща;Sky Sputnik
